基金代码,基金简称,基金类型,成立时间,最新规模,股票,债券,现金,其他
19576,汇添富稳兴回报债券发起式A,债券型-混合二级,2024-03-28,0.56792,19.75,118.66,4.83,3.22
19577,汇添富稳兴回报债券发起式C,债券型-混合二级,2024-03-28,0.466345,19.75,118.66,4.83,3.22
19583,富国稳健添辰债券A,债券型-混合二级,2023-11-28,0.139116,10.91,110.34,7.91,7.32
19584,富国稳健添辰债券C,债券型-混合二级,2023-11-28,0.770253,10.91,110.34,7.91,7.32
19591,平安0-3年期政策性金融债债券D,债券型-中短债,,,0.0,137.06,0.92,0.02
19592,嘉实中证国新央企现代能源ETF联接A,指数型-股票,2023-12-25,0.181666,0.59,0.0,7.86,102.01
19593,嘉实中证国新央企现代能源ETF联接C,指数型-股票,2023-12-25,0.8557379999999999,0.59,0.0,7.86,102.01
19596,富国中债7-10年政策性金融债ETF发起式联接E,指数型-固收,,,0.0,21.35,5.69,101.02
19598,平安中证港股医药ETF联接A,指数型-股票,2023-10-31,0.114906,0.0,4.19,2.73,96.28
19599,平安中证港股医药ETF联接C,指数型-股票,2023-10-31,0.36927,0.0,4.19,2.73,96.28
19602,鹏华精新添利债券A,债券型-混合二级,,,0.14,38.21,5.57,56.2
19603,鹏华精新添利债券C,债券型-混合二级,,,0.14,38.21,5.57,56.2
19608,华泰紫金稳健养老目标一年持有(FOF),FOF-稳健型,2023-11-03,0.663597,0.0,5.35,0.18,94.69
19609,鹏华养老2050五年持有期混合发起式(FOF),FOF-进取型,2023-10-13,0.1038849999999999,0.0,0.0,8.73,93.31
19615,益民服务领先混合C,混合型-灵活,2023-09-26,10.72,0.0,87.28,10.25,2.62
19616,东财中证同业存单AAA指数7天持有,指数型-固收,2023-12-05,2.27,0.0,127.35,0.12,0.0
19620,汇安行业优选混合A,混合型-偏股,2024-07-23,0.0301199999999999,26.53,0.0,36.14,49.09
19621,汇安行业优选混合C,混合型-偏股,2024-07-23,0.395671,26.53,0.0,36.14,49.09
19622,财通资管康泽稳健养老目标一年持有混合(FOF),FOF-稳健型,2024-06-12,4.24,0.0,6.22,1.76,92.17
19630,银华美元债精选债券(QDII)D,QDII-纯债,2023-09-26,25.74,0.0,98.39,4.55,1.1
19632,国泰中证半导体材料设备主题ETF发起联接A,指数型-股票,2023-09-26,0.131711,0.0,4.58,3.2,94.09
19633,国泰中证半导体材料设备主题ETF发起联接C,指数型-股票,2023-09-26,0.199907,0.0,4.58,3.2,94.09
19638,金鹰添瑞中短债D,债券型-中短债,2023-09-22,10.54,0.0,106.54,0.41,3.34
19639,华安众鑫90天滚动短债E,债券型-中短债,,,0.0,113.52,1.44,2.72
19644,华安众享180天持有期中短债E,债券型-混合一级,2023-09-27,0.746146,0.0,114.02,0.54,3.16
19645,汇添富稳鑫90天持有债券A,债券型-中短债,2023-12-05,0.864575,0.0,105.64,0.98,1.39
19646,汇添富稳鑫90天持有债券C,债券型-中短债,2023-12-05,1.84,0.0,105.64,0.98,1.39
19647,华安双债添利债券E,债券型-混合一级,,,0.0,93.67,0.14,6.55
19648,中海中短债债券C,债券型-中短债,2023-11-03,0.023675,0.0,98.74,2.4,2.91
19649,汇添富稳航30天持有债券B,债券型-中短债,,,0.0,120.68,0.19,1.81
19651,汇添富稳健睿选一年持有混合B,混合型-偏债,,,18.11,82.76,3.33,0.31
19652,景顺长城隽丰平衡养老三年持有混合(FOF)Y,FOF-均衡型,2023-09-28,0.002921,4.91,4.9,4.63,85.72
19657,万家优选积极三个月持有期混合发起式(FOF)A,FOF-进取型,2023-11-15,0.056941,0.0,0.0,6.11,94.04
19658,万家优选积极三个月持有期混合发起式(FOF)C,FOF-进取型,2023-11-15,0.0514429999999999,0.0,0.0,6.11,94.04
19659,万家养老目标2045三年持有混合发起式(FOF),FOF-均衡型,2023-11-15,0.104181,0.39,0.0,11.77,88.73
19660,永赢鑫盛混合C,混合型-偏债,2023-09-27,4.0,0.0,101.51,0.04,1.44
19661,易方达汇悦平衡养老三年持有混合(FOF)A,FOF-均衡型,2024-01-16,2.16,0.0,1.89,3.81,94.33
19662,易方达兴利180天持有债券A,债券型-混合一级,2024-03-18,0.3127,0.0,80.78,32.09,1.02
19663,易方达兴利180天持有债券C,债券型-混合一级,2024-03-18,2.6,0.0,80.78,32.09,1.02
19665,景顺长城保守养老一年持有混合(FOF)A,FOF-稳健型,2024-03-20,2.14,0.69,4.79,1.5,93.13
19666,易方达中证创新药产业ETF联接发起式A,指数型-股票,2023-11-14,0.175841,5.26,0.0,4.55,96.5
19667,易方达中证创新药产业ETF联接发起式C,指数型-股票,2023-11-14,0.172648,5.26,0.0,4.55,96.5
19670,广发中证香港创新药ETF发起式联接(QDII)A,指数型-海外股票,2023-10-31,0.423413,0.0,0.0,5.97,98.99
19671,广发中证香港创新药ETF发起式联接(QDII)C,指数型-海外股票,2023-10-31,0.6910109999999999,0.0,0.0,5.97,98.99
19673,汇丰晋信慧鑫6个月持有期债券A,债券型-混合二级,,,0.0,108.91,3.18,0.01
19674,汇丰晋信慧鑫6个月持有期债券C,债券型-混合二级,,,0.0,108.91,3.18,0.01
19676,太平福安稳健养老一年持有混合(FOF)A,FOF-稳健型,2023-11-14,2.74,0.0,6.45,0.22,93.43
19678,长城精选进取3个月持有期混合型发起式A,FOF-进取型,2023-11-20,0.1235069999999999,7.58,0.35,6.35,86.01
19679,长城精选进取3个月持有期混合型发起式C,FOF-进取型,2023-11-20,0.002614,7.58,0.35,6.35,86.01
19681,尚正正享债券A,债券型-混合二级,,,0.0,99.65,0.37,0.06
19682,尚正正享债券C,债券型-混合二级,,,0.0,99.65,0.37,0.06
19683,摩根中证同业存单AAA指数7天持有期,指数型-固收,2023-12-18,2.87,0.0,110.94,0.32,0.39
19684,万家添利债券(LOF)A,债券型-混合一级,2023-10-18,2.04,0.0,99.52,0.87,0.67
19686,广发中债1-3年国开债指数D,指数型-固收,,,0.0,115.13,0.01,0.02
19692,信澳鑫悦智选6个月持有期混合A,混合型-偏债,2023-12-22,0.008703,7.24,99.03,8.58,0.0
19693,信澳鑫悦智选6个月持有期混合C,混合型-偏债,2023-12-22,0.1389359999999999,7.24,99.03,8.58,0.0
19697,汇添富鑫享添利六个月持有混合B,混合型-偏债,,,19.4,87.48,2.8,2.43
19698,招商安泽稳利9个月持有期混合A,混合型-偏债,2023-11-14,1.28,14.59,96.53,3.58,0.9
19699,招商安泽稳利9个月持有期混合C,混合型-偏债,2023-11-14,1.07,14.59,96.53,3.58,0.9
19702,易方达上证科创板成长ETF联接发起式A,指数型-股票,2024-01-04,0.162246,0.0,0.0,1.06,99.69
19703,易方达上证科创板成长ETF联接发起式C,指数型-股票,2024-01-04,0.0475639999999999,0.0,0.0,1.06,99.69
19707,鹏扬平衡养老目标三年持有混合发起式(FOF),FOF-均衡型,2023-12-04,0.572875,1.57,5.11,3.34,90.23
19709,富国亚洲收益债券(QDII)人民币C,QDII-纯债,2023-10-17,0.687722,0.0,107.82,0.65,0.43
19712,博时稳合一年持有期混合A,混合型-偏债,2024-04-17,1.69,20.8,65.36,4.45,13.19
19713,博时稳合一年持有期混合C,混合型-偏债,2024-04-17,4.56,20.8,65.36,4.45,13.19
19715,嘉实双季欣享6个月持有债券A,债券型-混合一级,2024-04-29,0.662671,0.0,92.49,0.23,9.92
19716,嘉实双季欣享6个月持有债券C,债券型-混合一级,2024-04-29,5.98,0.0,92.49,0.23,9.92
19718,摩根悦享回报6个月持有期混合A,混合型-偏债,2024-06-12,2.97,0.0,97.22,2.54,0.36
19719,摩根悦享回报6个月持有期混合C,混合型-偏债,2024-06-12,8.11,0.0,97.22,2.54,0.36
19725,鑫元鑫选安悦3个月持有期债券(FOF)A,FOF-稳健型,,,0.0,0.0,12.69,94.44
19726,鑫元鑫选安悦3个月持有期债券(FOF)C,FOF-稳健型,,,0.0,0.0,12.69,94.44
19727,国泰招享添利六个月持有混合发起A,混合型-偏债,2024-01-09,0.578472,24.51,71.35,4.75,0.03
19728,国泰招享添利六个月持有混合发起C,混合型-偏债,2024-01-09,1.35,24.51,71.35,4.75,0.03
19731,申万菱信添利六个月持有期混合A,混合型-偏债,2024-01-11,0.251456,15.47,96.64,8.76,2.35
19732,申万菱信添利六个月持有期混合C,混合型-偏债,2024-01-11,0.27146,15.47,96.64,8.76,2.35
19733,中泰福瑞稳健养老一年持有混合发起(FOF),FOF-稳健型,2024-03-26,0.5429579999999999,2.91,5.24,0.97,90.97
19745,广发安诚养老目标2040三年持有混合发起式(FOF)Y,FOF-均衡型,2023-10-16,0.010333,8.23,5.08,1.85,85.04
19746,广发积极养老目标五年持有期混合发起式(FOF)Y,FOF-进取型,2023-10-16,0.012777,7.49,7.09,1.6,83.96
19752,海富通悦享一年持有期混合A,混合型-偏债,,,6.3,89.4,1.45,3.27
19753,海富通悦享一年持有期混合C,混合型-偏债,,,6.3,89.4,1.45,3.27
19754,交银中证同业存单AAA指数7天持有期,指数型-固收,2023-12-19,0.424457,0.0,110.53,6.31,0.06
19757,广发锐意进取3个月持有混合发起式(FOF)E,FOF-进取型,,,6.99,3.83,1.48,88.3
19772,浙商汇金短债C,债券型-中短债,,,0.0,126.95,0.1,0.01
19775,长城稳健增利债券D,债券型-混合二级,2023-10-19,38.65,0.0,135.84,0.0,0.21
19779,信澳颐宁养老目标一年持有期混合(FOF)Y,FOF-稳健型,2023-11-23,0.0,0.0,4.76,1.77,94.23
19785,广发上证科创板成长ETF发起式联接A,指数型-股票,2023-11-16,0.146875,0.0,0.41,6.8,96.36
19786,广发上证科创板成长ETF发起式联接C,指数型-股票,2023-11-16,0.357125,0.0,0.41,6.8,96.36
19787,上银丰瑞一年持有期混合发起式A,混合型-偏债,2023-12-22,0.223075,5.04,63.97,15.87,15.65
19788,上银丰瑞一年持有期混合发起式C,混合型-偏债,2023-12-22,0.038236,5.04,63.97,15.87,15.65
19790,宝盈中债0-5年政策性金融债指数A,指数型-固收,2024-01-18,7.54,0.0,99.05,0.06,0.93
19791,宝盈中债0-5年政策性金融债指数C,指数型-固收,2024-01-18,0.007391,0.0,99.05,0.06,0.93
19793,华泰保兴嘉睿3个月持有债券发起A,债券型-混合二级,2024-06-13,1.77,19.3,74.31,0.63,6.03
19794,华泰保兴嘉睿3个月持有债券发起C,债券型-混合二级,2024-06-13,0.2286659999999999,19.3,74.31,0.63,6.03
19795,大成颐享稳健养老目标一年持有混合发起式(FOF)Y,FOF-稳健型,2023-10-23,0.004742,0.0,14.9,1.07,84.59
19798,富安达睿选增利债券A,债券型-混合二级,2024-03-12,0.026208,4.45,87.71,9.75,3.65
19799,富安达睿选增利债券C,债券型-混合二级,2024-03-12,0.073982,4.45,87.71,9.75,3.65
19802,富国短债债券型D,债券型-中短债,2023-10-23,27.27,0.0,133.83,0.62,0.6
19804,嘉合磐泰短债D,债券型-中短债,,,0.0,101.22,3.23,0.3
19811,华夏养老2055五年持有混合(FOF)Y,FOF-进取型,2023-10-25,0.005152,1.77,0.0,1.15,103.4
19812,国联盈泽中短债E,债券型-中短债,2023-10-26,11.95,0.0,93.48,2.26,8.32
19816,英大延福养老目标2040三年持有混合发起(FOF)Y,FOF-均衡型,2023-10-23,0.005357,0.0,5.21,0.59,94.48
19817,广发创业板ETF发起式联接E,指数型-股票,,,0.32,0.16,5.72,97.53
19823,东方红养老目标2045五年持有混合发起(FOF)Y,FOF-进取型,2023-11-03,0.0018809999999999,0.0,4.99,2.87,93.79
19826,浙商汇金聚利一年定开债D,债券型-混合一级,,,0.0,102.4,0.73,16.44
19827,鹏华国证石油天然气ETF联接A,指数型-股票,2024-05-07,0.069919,0.0,0.0,8.25,100.84
19828,鹏华国证石油天然气ETF联接C,指数型-股票,2024-05-07,0.2350489999999999,0.0,0.0,8.25,100.84
19831,华夏中证智选300价值稳健策略ETF发起式联接A,指数型-股票,2023-11-08,0.155315,0.0,0.0,5.46,97.72
19832,华夏中证智选300价值稳健策略ETF发起式联接C,指数型-股票,2023-11-08,0.043508,0.0,0.0,5.46,97.72
19833,华夏福泽养老目标2035三年持有混合发起式(FOF)Y,FOF-均衡型,2023-10-25,0.000671,0.0,4.34,13.12,94.08
19841,恒生前海中债0-3年政策性金融债A,指数型-固收,2023-11-22,18.91,0.0,100.65,0.2,0.19
19842,恒生前海中债0-3年政策性金融债C,指数型-固收,2023-11-22,1.17,0.0,100.65,0.2,0.19
19843,渤海汇金优选稳健6个月持有混合发起(FOF)A,FOF-稳健型,,,0.0,5.17,1.79,93.12
19844,渤海汇金优选稳健6个月持有混合发起(FOF)C,FOF-稳健型,,,0.0,5.17,1.79,93.12
19851,汇添富稳宏6个月持有债券A,债券型-混合一级,2024-06-25,0.879232,0.0,117.78,7.99,0.01
19852,汇添富稳宏6个月持有债券C,债券型-混合一级,2024-06-25,1.1,0.0,117.78,7.99,0.01
19855,博时中证新能源ETF发起式联接A,指数型-股票,2023-11-28,0.107015,0.0,0.0,4.42,96.11
19856,博时中证新能源ETF发起式联接C,指数型-股票,2023-11-28,0.011464,0.0,0.0,4.42,96.11
19857,博时上证科创板100ETF联接A,指数型-股票,2023-12-01,5.47,0.0,0.0,5.01,95.97
19858,博时上证科创板100ETF联接C,指数型-股票,2023-12-01,2.47,0.0,0.0,5.01,95.97
19859,银华上证科创板100ETF联接A,指数型-股票,2023-12-04,0.757416,0.0,0.0,5.57,97.76
19860,银华上证科创板100ETF联接C,指数型-股票,2023-12-04,0.91635,0.0,0.0,5.57,97.76
19861,鹏华上证科创100ETF联接A,指数型-股票,2023-12-01,1.87,0.0,0.0,4.7,100.98
19862,鹏华上证科创100ETF联接C,指数型-股票,2023-12-01,7.6,0.0,0.0,4.7,100.98
19866,国泰上证科创板100ETF发起联接A,指数型-股票,2023-11-21,0.513206,0.0,4.01,2.1,95.78
19867,国泰上证科创板100ETF发起联接C,指数型-股票,2023-11-21,1.48,0.0,4.01,2.1,95.78
19868,华夏中证云计算与大数据主题ETF发起式联接A,指数型-股票,2023-11-14,0.201181,0.0,0.0,9.44,96.75
19869,华夏中证云计算与大数据主题ETF发起式联接C,指数型-股票,2023-11-14,0.189378,0.0,0.0,9.44,96.75
19870,华泰柏瑞中证2000ETF发起式联接A,指数型-股票,2023-11-15,0.171289,0.0,0.54,6.0,97.35
19871,华泰柏瑞中证2000ETF发起式联接C,指数型-股票,2023-11-15,0.204865,0.0,0.54,6.0,97.35
19872,长城短债D,债券型-中短债,2023-10-27,120.88,0.0,124.27,0.0,0.03
19873,长城短债E,债券型-中短债,2023-10-27,21.91,0.0,124.27,0.0,0.03
19874,广发中证稀有金属ETF发起式联接A,指数型-股票,2023-12-26,0.120141,0.0,0.0,9.01,95.03
19875,广发中证稀有金属ETF发起式联接C,指数型-股票,2023-12-26,0.039699,0.0,0.0,9.01,95.03
19878,永赢瑞弘12个月持有期债券C,债券型-混合一级,2024-03-26,1.02,0.0,108.57,0.95,0.0
19883,信澳安益纯债债券E,债券型-中短债,2023-11-01,16.4,0.0,128.52,2.07,0.15
19884,信澳安益纯债债券C,债券型-中短债,2023-11-01,11.23,0.0,128.52,2.07,0.15
19886,南方国证交通运输行业ETF发起联接A,指数型-股票,2023-11-24,0.13918,0.0,2.26,4.5,97.98
19887,南方国证交通运输行业ETF发起联接C,指数型-股票,2023-11-24,0.0397649999999999,0.0,2.26,4.5,97.98
19890,中欧预见养老2055五年持有混合发起(FOF)Y,FOF-进取型,,,11.98,5.7,0.75,82.29
19891,华夏中证2000ETF发起式联接A,指数型-股票,2023-11-08,0.22657,0.0,0.0,6.97,106.25
19892,华夏中证2000ETF发起式联接C,指数型-股票,2023-11-08,0.610413,0.0,0.0,6.97,106.25
19893,中银美元债债券(QDII)人民币C,QDII-纯债,2023-10-26,5.79,0.0,97.69,6.58,1.57
19896,天弘惠利混合C,混合型-灵活,2023-10-31,0.000144,0.0,13.68,86.72,0.01
19897,富国中证沪港深创新药产业ETF发起式联接A,指数型-股票,2023-11-10,0.1645869999999999,0.0,0.47,6.8,107.61
19898,富国中证沪港深创新药产业ETF发起式联接C,指数型-股票,2023-11-10,0.051594,0.0,0.47,6.8,107.61
19900,中欧预见积极养老目标五年持有混合发起(FOF)Y,FOF-进取型,2023-10-26,0.01184,0.0,5.45,1.08,94.15
19904,东方红颐安稳健养老一年(FOF)Y,FOF-稳健型,2023-11-03,0.020027,0.0,16.55,4.57,97.58
19905,信澳优享债券E,债券型-中短债,2023-10-27,5.96,0.0,100.15,0.05,1.87
19906,信澳优享债券F,债券型-中短债,2023-10-27,0.090724,0.0,100.15,0.05,1.87
19910,博时上证自然资源ETF联接C,指数型-股票,2023-11-07,0.185258,0.0,0.7,4.95,96.24
19926,中欧琪福混合E,混合型-偏债,,,0.0,115.58,6.12,0.98
19927,国联先进制造混合A,混合型-偏股,2024-07-11,0.026889,6.07,8.32,86.4,0.1
19928,国联先进制造混合C,混合型-偏股,2024-07-11,0.02223,6.07,8.32,86.4,0.1
19929,广发中债0-2年政金债指数A,指数型-固收,2023-12-12,61.5,0.0,130.95,0.02,0.0
19930,广发中债0-2年政金债指数C,指数型-固收,2023-12-12,0.002428,0.0,130.95,0.02,0.0
19933,工银国证港股通科技ETF发起式联接A,指数型-股票,2024-05-28,0.169813,0.0,0.0,14.38,100.08
19934,工银国证港股通科技ETF发起式联接C,指数型-股票,2024-05-28,0.0305959999999999,0.0,0.0,14.38,100.08
19936,华安恒生互联网科技业ETF发起式联接(QDII)A,指数型-海外股票,2024-02-06,0.37845,0.0,0.0,10.53,97.97
19937,华安恒生互联网科技业ETF发起式联接(QDII)C,指数型-海外股票,2024-02-06,0.62761,0.0,0.0,10.53,97.97
19943,兴业恒益6个月持有期债券A,债券型-混合二级,2024-02-01,0.30349,10.22,91.3,2.58,4.59
19944,兴业恒益6个月持有期债券C,债券型-混合二级,2024-02-01,0.496917,10.22,91.3,2.58,4.59
19947,信澳稳鑫债券A,债券型-中短债,2023-12-26,2.45,0.0,88.36,0.36,16.11
19948,信澳稳鑫债券C,债券型-中短债,2023-12-26,4.24,0.0,88.36,0.36,16.11
19954,富国安慧短债债券E,债券型-中短债,2023-11-03,5.61,0.0,118.04,0.68,6.83
19955,国联中债0-3年政金债指数A,指数型-固收,2023-11-30,33.35,0.0,100.7,0.16,2.91
19956,国联中债0-3年政金债指数C,指数型-固收,2023-11-30,0.060423,0.0,100.7,0.16,2.91
19964,华商中证同业存单AAA指数7天持有,指数型-固收,2024-03-01,13.44,0.0,85.51,0.21,14.31
19965,易方达养老2050五年持有混合(FOF)Y,FOF-均衡型,2023-11-06,0.02299,0.0,4.85,4.44,93.01
19966,易方达汇裕积极养老五年持有混合(FOF)Y,FOF-进取型,2023-11-06,0.0129,0.0,4.82,5.67,91.85
19969,招商均衡策略混合A,混合型-偏股,2024-07-09,1.06,0.39,3.16,73.06,23.53
19970,招商均衡策略混合C,混合型-偏股,2024-07-09,1.24,0.39,3.16,73.06,23.53
19974,泰康中证同业存单AAA指数7天持有期,指数型-固收,2023-12-26,0.572377,0.0,101.1,0.28,2.64
19975,华夏中证物联网主题ETF发起式联接A,指数型-股票,2023-11-10,0.112995,0.0,0.87,5.21,94.25
19976,华夏中证物联网主题ETF发起式联接C,指数型-股票,2023-11-10,0.002989,0.0,0.87,5.21,94.25
19984,南华同业存单指数7天持有,指数型-固收,2024-03-19,0.4277189999999999,0.0,97.05,6.55,1.47
20002,国泰金龙债券A,债券型-混合一级,2003-12-05,0.674679,0.0,105.73,9.52,0.02
20012,国泰金龙债券C,债券型-混合一级,2008-06-05,0.059488,0.0,105.73,9.52,0.02
20014,鹏华国证ESG300ETF联接A,指数型-股票,2024-06-07,0.005524,0.02,0.0,19.51,323.43
20016,鹏华国证ESG300ETF联接C,指数型-股票,2024-06-07,0.041082,0.02,0.0,19.51,323.43
20017,广发中债1-3年农发债指数D,指数型-固收,,,0.0,123.34,0.0,0.01
20019,国泰双利债券A,债券型-混合二级,2009-03-11,22.19,14.2,83.96,1.95,32.64
20020,国泰双利债券C,债券型-混合二级,2009-03-11,10.64,14.2,83.96,1.95,32.64
20021,国泰上证180金融ETF联接A,指数型-股票,2011-03-31,3.08,0.0,0.0,6.96,96.72
20033,国泰民安增利债券A,债券型-混合二级,2012-12-26,0.062926,15.46,85.06,0.47,2.34
20034,国泰民安增利债券C,债券型-混合二级,2012-12-26,0.815339,15.46,85.06,0.47,2.34
20037,鹏华品质甄选混合A,混合型-偏股,2013-10-28,0.4353149999999999,11.33,0.0,91.01,0.01
20038,鹏华品质甄选混合C,混合型-偏股,2024-05-28,0.938322,11.33,0.0,91.01,0.01
20042,施罗德恒享债券A,债券型-混合二级,,,5.78,87.77,2.42,4.55
20043,施罗德恒享债券C,债券型-混合二级,,,5.78,87.77,2.42,4.55
20044,东方红中债0-3年政金债指数A,指数型-固收,2023-12-22,3.69,0.0,131.0,0.21,0.0
20045,东方红中债0-3年政金债指数C,指数型-固收,2023-12-22,0.001425,0.0,131.0,0.21,0.0
20048,红塔红土中债0-3年政策性金融债指数A,指数型-固收,2023-12-27,0.2227239999999999,0.0,93.0,7.76,0.0
20049,红塔红土中债0-3年政策性金融债指数C,指数型-固收,2023-12-27,0.000214,0.0,93.0,7.76,0.0
20055,永赢悦享债券A,债券型-混合二级,2024-04-29,3.64,2.08,91.66,5.86,5.38
20056,永赢悦享债券C,债券型-混合二级,2024-04-29,27.57,2.08,91.66,5.86,5.38
20066,富国安泰90天滚动持有短债债券E,债券型-中短债,,,0.0,122.73,0.35,1.16
20068,富国安福30天滚动持有短债债券发起式E,债券型-中短债,,,0.0,128.8,0.96,2.29
20069,恒生前海恒源臻利债券A,债券型-混合二级,2023-12-06,5.02,0.0,85.57,0.25,14.21
20070,恒生前海恒源臻利债券C,债券型-混合二级,2023-12-06,27.65,0.0,85.57,0.25,14.21
20092,天弘安恒60天滚动持有短债A,债券型-中短债,2023-11-20,1.66,0.0,122.48,0.18,0.83
20093,泰康医疗健康ETF发起式联接A,指数型-股票,2024-01-31,0.1071,0.0,0.0,5.61,94.98
20094,泰康医疗健康ETF发起式联接C,指数型-股票,2024-01-31,0.018059,0.0,0.0,5.61,94.98
20095,富国中证绿色电力ETF发起式联接A,指数型-股票,2023-12-19,0.2152329999999999,0.0,2.05,4.33,100.6
20096,富国中证绿色电力ETF发起式联接C,指数型-股票,2023-12-19,0.131689,0.0,2.05,4.33,100.6
20098,万家惠诚回报平衡一年持有期混合A,混合型-偏债,2024-03-18,3.55,0.0,92.31,5.28,11.53
20099,万家惠诚回报平衡一年持有期混合C,混合型-偏债,2024-03-18,1.01,0.0,92.31,5.28,11.53
20100,易方达中证A100ETF联接发起式A,指数型-股票,2024-01-05,0.493013,0.0,0.0,7.31,97.52
20101,易方达中证A100ETF联接发起式C,指数型-股票,2024-01-05,0.039488,0.0,0.0,7.31,97.52
20102,易方达中证沪港深300ETF发起式联接A,指数型-股票,2024-01-05,0.336882,0.0,0.0,6.57,96.68
20103,易方达中证沪港深300ETF发起式联接C,指数型-股票,2024-01-05,0.083336,0.0,0.0,6.57,96.68
20104,易方达中证石化产业ETF联接发起式A,指数型-股票,2024-01-05,0.393459,1.33,0.0,5.61,93.59
20105,易方达中证石化产业ETF联接发起式C,指数型-股票,2024-01-05,0.0194319999999999,1.33,0.0,5.61,93.59
20108,富国国证信息技术创新主题ETF发起式联接A,指数型-股票,2023-12-12,0.108423,0.0,4.87,0.6,96.67
20109,富国国证信息技术创新主题ETF发起式联接C,指数型-股票,2023-12-12,0.120803,0.0,4.87,0.6,96.67
20110,富国恒生港股通医疗保健ETF发起式联接A,指数型-股票,2023-12-05,0.160496,0.0,5.29,3.43,97.35
20111,富国恒生港股通医疗保健ETF发起式联接C,指数型-股票,2023-12-05,0.1061319999999999,0.0,5.29,3.43,97.35
20113,易方达中证沪港深500ETF发起式联接A,指数型-股票,2024-01-04,0.178793,0.0,0.0,5.32,95.33
20114,易方达中证沪港深500ETF发起式联接C,指数型-股票,2024-01-04,0.006268,0.0,0.0,5.32,95.33
20115,鹏扬中证国有企业红利ETF联接A,指数型-股票,2024-03-19,0.023488,0.0,6.35,2.03,119.25
20116,鹏扬中证国有企业红利ETF联接C,指数型-股票,2024-03-19,0.3576,0.0,6.35,2.03,119.25
20127,国联恒裕纯债E,债券型-混合一级,,,0.0,100.6,0.04,0.45
20130,蜂巢上清所0-3年政金债指数A,指数型-固收,2023-12-15,15.32,0.0,118.8,1.85,1.31
20131,蜂巢上清所0-3年政金债指数C,指数型-固收,2023-12-15,0.000413,0.0,118.8,1.85,1.31
20138,永赢启鑫混合A,混合型-偏股,2024-06-04,0.395117,8.66,0.0,92.1,18.06
20139,永赢启鑫混合C,混合型-偏股,2024-06-04,3.03,8.66,0.0,92.1,18.06
20149,易方达安泽180天持有期债券A,债券型-混合一级,2024-01-24,22.53,0.0,101.37,0.6,0.06
20150,易方达安泽180天持有期债券C,债券型-混合一级,2024-01-24,1.44,0.0,101.37,0.6,0.06
20153,华宝0-3年政金债指数A,指数型-固收,2024-01-18,4.04,0.0,111.67,0.16,9.8
20154,华宝0-3年政金债指数C,指数型-固收,2024-01-18,0.552832,0.0,111.67,0.16,9.8
20164,中信保诚中债0-2年政金债指数C,指数型-固收,2023-12-26,0.000184,0.0,115.53,0.2,9.35
20165,中信保诚中债0-2年政金债指数A,指数型-固收,2023-12-26,3.04,0.0,115.53,0.2,9.35
20170,万家CFETS0-3年期山东省国有企业信用债精选指数发起式A,指数型-固收,,,0.0,124.96,0.6,0.0
20171,万家CFETS0-3年期山东省国有企业信用债精选指数发起式C,指数型-固收,,,0.0,124.96,0.6,0.0
20172,华泰柏瑞养老目标日期2035三年持有混合发起式(FOF),FOF-均衡型,2024-05-31,0.2868719999999999,3.3,4.57,2.83,89.61
20173,汇安中短债债券D,债券型-中短债,,,0.0,111.85,0.41,0.08
20175,国泰君安稳债增利债券发起A,债券型-混合二级,,,2.74,88.83,12.67,0.17
20176,国泰君安稳债增利债券发起C,债券型-混合二级,,,2.74,88.83,12.67,0.17
20177,嘉实双季兴享6个月持有债券A,债券型-混合一级,2024-05-28,0.379259,0.0,89.18,1.72,9.17
20178,嘉实双季兴享6个月持有债券C,债券型-混合一级,2024-05-28,4.86,0.0,89.18,1.72,9.17
20181,长城智盈添益债券发起式A,债券型-混合二级,2023-12-26,0.361909,19.62,78.71,0.92,1.0
20182,长城智盈添益债券发起式C,债券型-混合二级,2023-12-26,0.004246,19.62,78.71,0.92,1.0
20185,兴业安康稳健养老目标一年持有期混合发起(FOF),FOF-稳健型,,,0.0,0.0,10.04,90.23
20188,建信优享进取养老目标五年持有期混合发起(FOF)Y,FOF-进取型,2023-12-08,0.041177,0.0,4.87,1.7,96.58
20189,建信添福悠享稳健养老目标一年持有债券(FOF)Y,FOF-稳健型,2023-12-08,0.047486,1.75,5.52,6.7,89.06
20192,南方晖元6个月持有期债券E,债券型-混合二级,2024-02-21,0.0,8.62,99.83,0.82,0.26
20195,汇添富中证红利ETF发起式联接A,指数型-股票,2024-01-30,0.173202,0.0,0.0,6.08,98.84
20196,汇添富中证红利ETF发起式联接C,指数型-股票,2024-01-30,0.173933,0.0,0.0,6.08,98.84
20205,创金合信恒兴中短债债券E,债券型-中短债,,,0.0,100.97,1.45,6.56
20207,华安中债0-3年政金债指数A,指数型-固收,,,0.0,95.65,0.18,4.19
20208,华安中债0-3年政金债指数C,指数型-固收,,,0.0,95.65,0.18,4.19
20209,明亚稳利3个月持有期债券A,债券型-混合二级,,,0.0,88.7,8.32,3.47
20210,明亚稳利3个月持有期债券C,债券型-混合二级,,,0.0,88.7,8.32,3.47
20215,国联中债1-5年国开行B,指数型-固收,,,0.0,116.66,0.02,0.0
20218,万家锦利债券发起式A,债券型-混合二级,2024-01-18,0.052086,11.65,82.09,5.25,1.41
