基金代码,基金简称,基金类型,成立时间,最新规模,评级机构,基金评级
19453,南方中证全指医疗保健设备与服务ETF发起联接C,指数型-股票,2023-10-24,0.053690999999999996,,暂无评级
19454,华泰柏瑞中韩半导体ETF发起式联接(QDII)A,指数型-海外股票,,,,
19455,华泰柏瑞中韩半导体ETF发起式联接(QDII)C,指数型-海外股票,,,,
19456,国富稳健养老一年混合(FOF)Y,FOF-稳健型,2023-09-21,0.000248,,暂无评级
19457,平安先进制造主题股票发起A,股票型,2023-10-24,0.10943599999999999,,暂无评级
19458,平安先进制造主题股票发起C,股票型,2023-10-24,0.8596159999999999,,暂无评级
19459,华安积极养老目标五年持有混合发起式(FOF)Y,FOF-进取型,2023-09-20,0.001546,,暂无评级
19460,摩根瑞锦纯债债券A,债券型-长债,2023-10-24,0.853282,,暂无评级
19461,摩根瑞锦纯债债券C,债券型-长债,2023-10-24,2.12,,暂无评级
19462,工银安悦稳健养老目标三年持有混合(FOF)Y,FOF-均衡型,2023-09-14,0.0031850000000000003,,暂无评级
19463,招商鑫悦中短债D,债券型-中短债,2023-09-11,10.68,,暂无评级
19464,银华月月享30天持有期债券A,债券型-中短债,2023-11-07,2.63,,暂无评级
19465,银华月月享30天持有期债券C,债券型-中短债,2023-11-07,2.42,,暂无评级
19466,信澳鑫裕6个月持有期债券A,债券型-混合二级,2024-03-21,0.276798,,暂无评级
19467,信澳鑫裕6个月持有期债券C,债券型-混合二级,2024-03-21,1.98,,暂无评级
19468,信澳新材料精选混合A,混合型-偏股,2023-11-29,0.12931600000000001,,暂无评级
19469,信澳新材料精选混合C,混合型-偏股,2023-11-29,0.011073000000000001,,暂无评级
19470,华夏信兴回报混合A,混合型-偏股,2023-11-21,1.29,,暂无评级
19471,华夏信兴回报混合C,混合型-偏股,2023-11-21,2.36,,暂无评级
19472,长江长宏混合发起A,混合型-偏股,2023-10-23,0.12376,,暂无评级
19473,长江长宏混合发起C,混合型-偏股,2023-10-23,0.008352,,暂无评级
19474,中欧聚瑞债券D,债券型-混合一级,,,,
19475,创金合信增福稳健养老目标一年持有期混合发起(FOF)Y,FOF-稳健型,2023-09-21,0.001181,,暂无评级
19476,创金合信添福平衡养老目标三年持有期混合发起(FOF)Y,FOF-均衡型,2023-09-21,0.000648,,暂无评级
19477,鹏扬淳盈6个月定开D,债券型-长债,,,,
19478,中邮医药健康灵活配置混合C,混合型-灵活,2024-01-10,0.029405,,暂无评级
19479,华安添鑫中短债E,债券型-中短债,2023-09-13,3.67,,暂无评级
19480,博时亚洲票息收益债券C人民币,QDII-纯债,2023-09-19,20.33,,暂无评级
19481,博时亚洲票息收益债券C美元现汇,QDII-纯债,,,,
19482,泰康信用精选债券D,债券型-长债,,,,
19483,泰康信用精选债券E,债券型-长债,2023-09-13,2.24,,暂无评级
19484,大摩品质生活精选股票C,股票型,2023-09-15,0.004052,,暂无评级
19485,农银主题轮动混合C,混合型-灵活,2023-09-11,0.007043000000000001,,暂无评级
19486,金元顺安沣泉债券C,债券型-混合二级,2023-09-14,0.0067989999999999995,,暂无评级
19487,广发添盈债券A,债券型-长债,2024-01-24,0.263805,,暂无评级
19488,广发添盈债券C,债券型-长债,2024-01-24,2.15,,暂无评级
19489,景顺长城景泰通利纯债A,债券型-长债,,,,
19490,景顺长城景泰通利纯债C,债券型-长债,,,,
19491,大成景熙利率债A,债券型-长债,,,,
19492,大成景熙利率债C,债券型-长债,,,,
19493,易方达中证国新央企科技引领ETF联接A,指数型-股票,2024-02-20,0.127551,,暂无评级
19494,易方达中证国新央企科技引领ETF联接C,指数型-股票,2024-02-20,0.45791099999999996,,暂无评级
19495,摩根富时发达市场REITs指数(QDII)人民币C,指数型-海外股票,2023-09-15,0.081054,,暂无评级
19496,招商和享均衡养老三年持有期混合(FOF)Y,FOF-均衡型,2023-09-15,0.004674,,暂无评级
19497,博道明远混合A,混合型-偏股,2024-01-30,0.274565,,暂无评级
19498,兴证全球创新优势混合A,混合型-偏股,2024-03-26,0.230337,,暂无评级
19499,兴证全球创新优势混合C,混合型-偏股,2024-03-26,0.6128100000000001,,暂无评级
19500,招商安瑞进取债券C,债券型-混合二级,,,,
19501,博道明远混合C,混合型-偏股,2024-01-30,0.7008850000000001,,暂无评级
19502,信澳悦享利率债A,债券型-长债,2023-12-07,34.27,,暂无评级
19503,博时中证软件服务指数发起式A,指数型-股票,2023-12-26,0.111274,,暂无评级
19504,博时中证软件服务指数发起式C,指数型-股票,2023-12-26,0.07427,,暂无评级
19505,国泰君安中证1000优选股票发起A,股票型,,,,
19506,国泰君安中证1000优选股票发起C,股票型,,,,
19507,东方金元宝货币C,货币型-普通货币,,,,
19508,银华中证国新央企科技引领ETF联接A,指数型-股票,2024-01-25,0.1712,,暂无评级
19509,银华中证国新央企科技引领ETF联接C,指数型-股票,2024-01-25,0.5152899999999999,,暂无评级
19512,摩根全球多元配置(QDII-FOF)人民币C,QDII-混合平衡,2023-09-15,0.61607,,暂无评级
19513,中欧汇利债券E,债券型-混合二级,2023-09-28,0.010514,,暂无评级
19514,交银荣鑫灵活配置混合C,混合型-灵活,2023-09-15,0.538339,,暂无评级
19515,广发民玉纯债C,债券型-长债,2023-09-21,0.0,,暂无评级
19516,财通资管鸿兴60天持有期债券A,债券型-长债,2023-11-14,2.23,,暂无评级
19517,财通资管鸿兴60天持有期债券C,债券型-长债,2023-11-14,13.34,,暂无评级
19518,富国全球债券(QDII)人民币C,QDII-混合债,2023-10-10,5.76,,暂无评级
19519,中邮乐享收益灵活配置混合C,混合型-灵活,2024-01-16,0.0,,暂无评级
19520,路博迈中国绿色债券,债券型-长债,,,,
19521,景顺长城价值发现混合A1,混合型-偏股,2023-10-31,9.39,,暂无评级
19522,景顺长城价值发现混合A2,混合型-偏股,2023-10-31,0.000117,,暂无评级
19523,景顺长城价值发现混合A3,混合型-偏股,2023-10-31,0.000117,,暂无评级
19524,华泰柏瑞纳斯达克100ETF发起式联接(QDII)A,指数型-海外股票,2023-10-19,1.46,,暂无评级
19525,华泰柏瑞纳斯达克100ETF发起式联接(QDII)C,指数型-海外股票,2023-10-19,5.96,,暂无评级
19526,中邮纯债丰利债券E,债券型-混合一级,,,,
19529,南方中证国新央企科技引领ETF联接A,指数型-股票,2024-02-28,0.37602800000000003,,暂无评级
19530,南方中证国新央企科技引领ETF联接C,指数型-股票,2024-02-28,0.11012899999999999,,暂无评级
19531,南方中证光伏产业指数发起A,指数型-股票,2024-03-19,0.11645599999999999,,暂无评级
19532,南方中证光伏产业指数发起C,指数型-股票,2024-03-19,0.011041,,暂无评级
19533,鑫元泽利C,债券型-混合一级,2023-09-19,0.67679,,暂无评级
19534,富国安利90天滚动持有债券E,债券型-中短债,,,,
19537,国新国证鑫和利率债A,债券型-长债,2024-02-28,1.72,,暂无评级
19538,国新国证鑫和利率债C,债券型-长债,2024-02-28,0.00014199999999999998,,暂无评级
19539,鹏华丰玉债券C,债券型-长债,2023-09-18,3.12,,暂无评级
19540,富国可转换债券E,债券型-混合二级,,,,
19541,东方红90天持有纯债A,债券型-长债,2023-11-28,1.2,,暂无评级
19542,东方红90天持有纯债C,债券型-长债,2023-11-28,0.9054049999999999,,暂无评级
19543,浦银安盛普恒利率债,债券型-长债,,,,
19544,招商中证国新央企股东回报ETF发起式联接A,指数型-股票,2023-12-29,0.157143,,暂无评级
19545,招商中证国新央企股东回报ETF发起式联接C,指数型-股票,2023-12-29,0.032119,,暂无评级
19546,汇添富上证50基本面增强指数D,指数型-股票,,,,
19547,招商纳斯达克100ETF发起式联接(QDII)A,指数型-海外股票,2023-11-29,2.9,,暂无评级
19548,招商纳斯达克100ETF发起式联接(QDII)C,指数型-海外股票,2023-11-29,2.9,,暂无评级
19549,华夏全球股票美元现汇(QDII),QDII-普通股票,,,,
19550,华夏全球股票美元现钞(QDII),QDII-普通股票,,,,
19551,东海消费臻选混合发起式A,混合型-偏股,2023-10-17,0.133237,,暂无评级
19552,东海消费臻选混合发起式C,混合型-偏股,2023-10-17,0.004543999999999999,,暂无评级
19553,中银中证500指数增强型发起A,指数型-股票,2023-12-26,0.174103,,暂无评级
19554,中银中证500指数增强型发起C,指数型-股票,2023-12-26,0.203755,,暂无评级
19555,中银中证1000指数增强A,指数型-股票,2023-12-12,0.23562800000000003,,暂无评级
19556,中银中证1000指数增强C,指数型-股票,2023-12-12,0.261635,,暂无评级
19557,天弘悦利债券A,债券型-长债,2024-01-23,0.174144,,暂无评级
19558,天弘悦利债券C,债券型-长债,2024-01-23,1.08,,暂无评级
19559,交银稳悦回报债券A,债券型-混合二级,2024-03-27,0.27262800000000004,,暂无评级
19560,交银稳悦回报债券C,债券型-混合二级,2024-03-27,1.4,,暂无评级
19561,富国致航量化选股股票A,股票型,2023-12-05,0.787998,,暂无评级
19562,富国致航量化选股股票C,股票型,2023-12-05,1.46,,暂无评级
19563,华润元大泓远利率债A,债券型-长债,,,,
19564,华润元大泓远利率债C,债券型-长债,,,,
19565,招商CFETS银行间绿色债券指数A,指数型-固收,2023-10-19,51.3,,暂无评级
19566,招商CFETS银行间绿色债券指数C,指数型-固收,2023-10-19,0.00011,,暂无评级
19567,华泰紫金天天金货币ETFE,货币型-普通货币,,,,
19568,明亚久安90天持有期债券A,债券型-长债,,,,
19569,明亚久安90天持有期债券C,债券型-长债,,,,
19570,诺安行业轮动混合C,混合型-偏股,2023-09-27,0.21910300000000002,,暂无评级
19571,诺安优化配置混合C,混合型-偏股,2023-09-27,3.15,,暂无评级
19572,达诚中证同业存单AAA指数7天持有期,指数型-固收,,,,
19573,摩根中国生物医药混合(QDII)C,QDII-混合偏股,2023-09-22,0.009996,,暂无评级
19574,太平科创精选混合发起式C,混合型-偏股,2024-01-30,0.004233,,暂无评级
19575,太平科创精选混合发起式A,混合型-偏股,2024-01-30,0.105841,,暂无评级
19576,汇添富稳兴回报债券发起式A,债券型-混合二级,2024-03-28,0.56792,,暂无评级
19577,汇添富稳兴回报债券发起式C,债券型-混合二级,2024-03-28,0.466345,,暂无评级
19578,摩根全球天然资源混合(QDII)C,QDII-混合偏股,2023-09-22,0.15102000000000002,,暂无评级
19579,易方达安汇120天持有债券A,债券型-长债,2023-10-31,0.810837,,暂无评级
19580,易方达安汇120天持有债券C,债券型-长债,2023-10-31,0.038834,,暂无评级
19581,浦银悦享30天持有债券A,债券型-长债,2023-12-06,4.17,,暂无评级
19582,浦银悦享30天持有债券C,债券型-长债,2023-12-06,13.97,,暂无评级
19583,富国稳健添辰债券A,债券型-混合二级,2023-11-28,0.13911600000000002,,暂无评级
19584,富国稳健添辰债券C,债券型-混合二级,2023-11-28,0.770253,,暂无评级
19585,博远增裕利率债A,债券型-长债,2023-11-24,30.2,,暂无评级
19586,博远增裕利率债C,债券型-长债,2023-11-24,0.048152999999999994,,暂无评级
19587,兴业弘远回报混合发起式A,混合型-偏股,,,,
19588,兴业弘远回报混合发起式C,混合型-偏股,,,,
19589,东财化工A,指数型-股票,2024-02-02,0.10820199999999999,,暂无评级
19590,东财化工C,指数型-股票,2024-02-02,0.015383,,暂无评级
19591,平安0-3年期政策性金融债债券D,债券型-中短债,,,,
19592,嘉实中证国新央企现代能源ETF联接A,指数型-股票,2023-12-25,0.18166600000000002,,暂无评级
19593,嘉实中证国新央企现代能源ETF联接C,指数型-股票,2023-12-25,0.8557379999999999,,暂无评级
19594,嘉实稳宁纯债债券A,债券型-长债,2024-03-19,3.06,,暂无评级
19595,嘉实稳宁纯债债券C,债券型-长债,2024-03-19,2.25,,暂无评级
19596,富国中债7-10年政策性金融债ETF发起式联接E,指数型-固收,,,,
19597,银华惠享三年定期开放混合,混合型-偏股,2023-12-05,3.48,,暂无评级
19598,平安中证港股医药ETF联接A,指数型-股票,2023-10-31,0.114906,,暂无评级
19599,平安中证港股医药ETF联接C,指数型-股票,2023-10-31,0.36927,,暂无评级
19600,鹏华智投800混合A,混合型-偏股,2024-01-26,0.186534,,暂无评级
19601,鹏华智投800混合C,混合型-偏股,2024-01-26,0.434012,,暂无评级
19602,鹏华精新添利债券A,债券型-混合二级,,,,
19603,鹏华精新添利债券C,债券型-混合二级,,,,
19606,易方达富惠纯债债券D,债券型-长债,,,,
19607,诺安先进制造股票C,股票型,2023-09-27,0.868466,,暂无评级
19608,华泰紫金稳健养老目标一年持有(FOF),FOF-稳健型,2023-11-03,0.663597,,暂无评级
19609,鹏华养老2050五年持有期混合发起式(FOF),FOF-进取型,2023-10-13,0.10388499999999999,,暂无评级
19610,财通数字经济智选混合发起A,混合型-偏股,2024-06-04,0.14291500000000001,,暂无评级
19611,财通数字经济智选混合发起C,混合型-偏股,2024-06-04,0.118434,,暂无评级
19612,财通先进制造智选混合发起A,混合型-偏股,2024-05-29,0.491026,,暂无评级
19613,财通先进制造智选混合发起C,混合型-偏股,2024-05-29,0.117997,,暂无评级
19615,益民服务领先混合C,混合型-灵活,2023-09-26,10.72,,暂无评级
19616,东财中证同业存单AAA指数7天持有,指数型-固收,2023-12-05,2.27,,暂无评级
19617,工银远见共赢混合A1,混合型-偏股,2023-12-04,0.614124,,暂无评级
19618,工银远见共赢混合A2,混合型-偏股,2023-12-04,0.000101,,暂无评级
19619,工银远见共赢混合A3,混合型-偏股,2023-12-04,0.000101,,暂无评级
19620,汇安行业优选混合A,混合型-偏股,2024-07-23,0.030119999999999997,,暂无评级
19621,汇安行业优选混合C,混合型-偏股,2024-07-23,0.395671,,暂无评级
19622,财通资管康泽稳健养老目标一年持有混合(FOF),FOF-稳健型,2024-06-12,4.24,,暂无评级
19623,博时裕弘纯债债券C,债券型-长债,,,,
19624,泉果嘉源三年持有期混合A,混合型-偏股,2023-12-05,6.01,,暂无评级
19625,泉果嘉源三年持有期混合C,混合型-偏股,2023-12-05,2.21,,暂无评级
19626,博时裕景纯债债券A,债券型-长债,,,,
19628,中金成长领航混合发起A,混合型-偏股,,,,
19629,中金成长领航混合发起C,混合型-偏股,,,,
19630,银华美元债精选债券(QDII)D,QDII-纯债,2023-09-26,25.74,,暂无评级
19632,国泰中证半导体材料设备主题ETF发起联接A,指数型-股票,2023-09-26,0.131711,,暂无评级
19633,国泰中证半导体材料设备主题ETF发起联接C,指数型-股票,2023-09-26,0.199907,,暂无评级
19634,汇添金货币C,货币型-普通货币,,,,
19635,汇添金货币D,货币型-普通货币,,,,
19636,富国研究精选灵活配置混合D,混合型-灵活,2023-10-20,17.6,,暂无评级
19637,华夏天利货币C,货币型-普通货币,,,,
19638,金鹰添瑞中短债D,债券型-中短债,2023-09-22,10.54,,暂无评级
19639,华安众鑫90天滚动短债E,债券型-中短债,,,,
19641,摩根亚太优势混合(QDII)C,QDII-混合偏股,2023-09-28,0.025134,,暂无评级
19642,农银国企优选混合A,混合型-偏股,2024-03-26,0.429778,,暂无评级
19643,农银国企优选混合C,混合型-偏股,2024-03-26,0.177272,,暂无评级
19644,华安众享180天持有期中短债E,债券型-混合一级,2023-09-27,0.746146,,暂无评级
19645,汇添富稳鑫90天持有债券A,债券型-中短债,2023-12-05,0.864575,,暂无评级
19646,汇添富稳鑫90天持有债券C,债券型-中短债,2023-12-05,1.84,,暂无评级
19647,华安双债添利债券E,债券型-混合一级,,,,
19648,中海中短债债券C,债券型-中短债,2023-11-03,0.023675,,暂无评级
19649,汇添富稳航30天持有债券B,债券型-中短债,,,,
19651,汇添富稳健睿选一年持有混合B,混合型-偏债,,,,
19652,景顺长城隽丰平衡养老三年持有混合(FOF)Y,FOF-均衡型,2023-09-28,0.002921,,暂无评级
19653,银华信用四季红债券D,债券型-长债,2023-10-09,0.6331600000000001,,暂无评级
19654,天弘招享三个月定开债券发起,债券型-长债,,,,
19656,中欧沪深300指数增强E,指数型-股票,2023-11-01,0.026010000000000002,,暂无评级
19657,万家优选积极三个月持有期混合发起式(FOF)A,FOF-进取型,2023-11-15,0.056941,,暂无评级
19658,万家优选积极三个月持有期混合发起式(FOF)C,FOF-进取型,2023-11-15,0.051442999999999996,,暂无评级
19659,万家养老目标2045三年持有混合发起式(FOF),FOF-均衡型,2023-11-15,0.104181,,暂无评级
19660,永赢鑫盛混合C,混合型-偏债,2023-09-27,4.0,,暂无评级
19661,易方达汇悦平衡养老三年持有混合(FOF)A,FOF-均衡型,2024-01-16,2.16,,暂无评级
19662,易方达兴利180天持有债券A,债券型-混合一级,2024-03-18,0.3127,,暂无评级
19663,易方达兴利180天持有债券C,债券型-混合一级,2024-03-18,2.6,,暂无评级
19665,景顺长城保守养老一年持有混合(FOF)A,FOF-稳健型,2024-03-20,2.14,,暂无评级
19666,易方达中证创新药产业ETF联接发起式A,指数型-股票,2023-11-14,0.175841,,暂无评级
19667,易方达中证创新药产业ETF联接发起式C,指数型-股票,2023-11-14,0.172648,,暂无评级
19668,中航瑞安利率债三个月定开债A,债券型-长债,,,,
19669,中航瑞安利率债三个月定开债C,债券型-长债,,,,
19670,广发中证香港创新药ETF发起式联接(QDII)A,指数型-海外股票,2023-10-31,0.423413,,暂无评级
19671,广发中证香港创新药ETF发起式联接(QDII)C,指数型-海外股票,2023-10-31,0.6910109999999999,,暂无评级
19672,广发活期宝货币D,货币型-普通货币,,,,
19673,汇丰晋信慧鑫6个月持有期债券A,债券型-混合二级,,,,
19674,汇丰晋信慧鑫6个月持有期债券C,债券型-混合二级,,,,
19675,广发货币D,货币型-普通货币,,,,
19676,太平福安稳健养老一年持有混合(FOF)A,FOF-稳健型,2023-11-14,2.74,,暂无评级
19678,长城精选进取3个月持有期混合型发起式A,FOF-进取型,2023-11-20,0.12350699999999999,,暂无评级
19679,长城精选进取3个月持有期混合型发起式C,FOF-进取型,2023-11-20,0.002614,,暂无评级
19680,中银如意宝货币D,货币型-普通货币,,,,
19681,尚正正享债券A,债券型-混合二级,,,,
19682,尚正正享债券C,债券型-混合二级,,,,
19683,摩根中证同业存单AAA指数7天持有期,指数型-固收,2023-12-18,2.87,,暂无评级
19684,万家添利债券(LOF)A,债券型-混合一级,2023-10-18,2.04,,暂无评级
19685,华商鸿裕利率债债券,债券型-长债,,,,
19686,广发中债1-3年国开债指数D,指数型-固收,,,,
19689,南方中国梦灵活配置混合C,混合型-灵活,2023-10-31,0.0026030000000000003,,暂无评级
19690,华商产业机遇混合A,混合型-偏股,2024-03-04,0.5252640000000001,,暂无评级
19691,华商产业机遇混合C,混合型-偏股,2024-03-04,0.137166,,暂无评级
19692,信澳鑫悦智选6个月持有期混合A,混合型-偏债,2023-12-22,0.008703,,暂无评级
19693,信澳鑫悦智选6个月持有期混合C,混合型-偏债,2023-12-22,0.13893599999999998,,暂无评级
19694,中欧中证500指数增强E,指数型-股票,2023-11-01,0.0047009999999999994,,暂无评级
19697,汇添富鑫享添利六个月持有混合B,混合型-偏债,,,,
19698,招商安泽稳利9个月持有期混合A,混合型-偏债,2023-11-14,1.28,,暂无评级
19699,招商安泽稳利9个月持有期混合C,混合型-偏债,2023-11-14,1.07,,暂无评级
19700,南方稳福120天持有债券A,债券型-长债,2024-05-07,8.65,,暂无评级
19701,南方稳福120天持有债券C,债券型-长债,2024-05-07,0.146371,,暂无评级
19702,易方达上证科创板成长ETF联接发起式A,指数型-股票,2024-01-04,0.162246,,暂无评级
19703,易方达上证科创板成长ETF联接发起式C,指数型-股票,2024-01-04,0.047563999999999995,,暂无评级
19705,鹏扬消费主题混合发起式A,混合型-偏股,,,,
19706,鹏扬消费主题混合发起式C,混合型-偏股,,,,
19707,鹏扬平衡养老目标三年持有混合发起式(FOF),FOF-均衡型,2023-12-04,0.572875,,暂无评级
19708,中银消费主题混合C,混合型-偏股,2023-10-18,0.014065000000000001,,暂无评级
19709,富国亚洲收益债券(QDII)人民币C,QDII-纯债,2023-10-17,0.687722,,暂无评级
19710,广发道琼斯石油指数(QDII-LOF)人民币E,指数型-海外股票,,,,
19711,广发道琼斯石油指数(QDII-LOF)美元现汇E,指数型-海外股票,,,,
19712,博时稳合一年持有期混合A,混合型-偏债,2024-04-17,1.69,,暂无评级
19713,博时稳合一年持有期混合C,混合型-偏债,2024-04-17,4.56,,暂无评级
19715,嘉实双季欣享6个月持有债券A,债券型-混合一级,2024-04-29,0.662671,,暂无评级
19716,嘉实双季欣享6个月持有债券C,债券型-混合一级,2024-04-29,5.98,,暂无评级
19717,南方中小盘成长股票C,股票型,2023-10-31,0.026481,,暂无评级
19718,摩根悦享回报6个月持有期混合A,混合型-偏债,2024-06-12,2.97,,暂无评级
19719,摩根悦享回报6个月持有期混合C,混合型-偏债,2024-06-12,8.11,,暂无评级
19720,信澳宁隽智选混合A,混合型-偏股,2023-12-19,0.355256,,暂无评级
19721,信澳宁隽智选混合C,混合型-偏股,2023-12-19,1.23,,暂无评级
19722,中银量化选股混合发起A,混合型-偏股,2024-06-17,0.11453499999999998,,暂无评级
19723,中银量化选股混合发起C,混合型-偏股,2024-06-17,0.001848,,暂无评级
19724,鑫元稳丰利率债,债券型-长债,2023-11-23,63.33,,暂无评级
19725,鑫元鑫选安悦3个月持有期债券(FOF)A,FOF-稳健型,,,,
19726,鑫元鑫选安悦3个月持有期债券(FOF)C,FOF-稳健型,,,,
19727,国泰招享添利六个月持有混合发起A,混合型-偏债,2024-01-09,0.578472,,暂无评级
19728,国泰招享添利六个月持有混合发起C,混合型-偏债,2024-01-09,1.35,,暂无评级
19729,华夏国企红利混合发起式A,混合型-偏股,2024-02-27,0.20033900000000002,,暂无评级
19730,华夏国企红利混合发起式C,混合型-偏股,2024-02-27,0.03178,,暂无评级
19731,申万菱信添利六个月持有期混合A,混合型-偏债,2024-01-11,0.251456,,暂无评级
19732,申万菱信添利六个月持有期混合C,混合型-偏债,2024-01-11,0.27146,,暂无评级
19733,中泰福瑞稳健养老一年持有混合发起(FOF),FOF-稳健型,2024-03-26,0.5429579999999999,,暂无评级
19734,华富恒享纯债债券A,债券型-长债,2024-03-05,0.886158,,暂无评级
19735,华富恒享纯债债券C,债券型-长债,2024-03-05,1.12,,暂无评级
19736,宝盈纳斯达克100指数发起(QDII)A人民币,指数型-海外股票,2024-03-22,3.22,,暂无评级
19737,宝盈纳斯达克100指数发起(QDII)C人民币,指数型-海外股票,2024-03-22,2.78,,暂无评级
19738,宝盈纳斯达克100指数发起(QDII)A美元现汇,指数型-海外股票,,,,
19739,宝盈纳斯达克100指数发起(QDII)C美元现汇,指数型-海外股票,,,,
19740,财通资管创新医药混合A,混合型-偏股,2024-01-23,0.200268,,暂无评级
19741,财通资管创新医药混合C,混合型-偏股,2024-01-23,0.5436350000000001,,暂无评级
19742,华宝宝丰高等级债券D,债券型-长债,2023-10-17,0.0,,暂无评级
19743,银华富兴央企6个月封闭运作混合发起式A,混合型-偏股,,,,
19744,银华富兴央企6个月封闭运作混合发起式C,混合型-偏股,,,,
19745,广发安诚养老目标2040三年持有混合发起式(FOF)Y,FOF-均衡型,2023-10-16,0.010333,,暂无评级
19746,广发积极养老目标五年持有期混合发起式(FOF)Y,FOF-进取型,2023-10-16,0.012777,,暂无评级
19747,华西优选价值混合发起,混合型-偏股,,,,
19748,金鹰周期优选混合C,混合型-灵活,2023-10-19,0.14416500000000002,,暂无评级
19749,金鹰智慧生活混合C,混合型-灵活,2023-10-19,0.004966,,暂无评级
19750,海富通数字经济混合A,混合型-偏股,,,,
19751,海富通数字经济混合C,混合型-偏股,,,,
19752,海富通悦享一年持有期混合A,混合型-偏债,,,,
19753,海富通悦享一年持有期混合C,混合型-偏债,,,,
19754,交银中证同业存单AAA指数7天持有期,指数型-固收,2023-12-19,0.424457,,暂无评级
19755,东方红季鑫90天持有纯债A,债券型-长债,2023-12-08,1.15,,暂无评级
19756,东方红季鑫90天持有纯债C,债券型-长债,2023-12-08,2.35,,暂无评级
19757,广发锐意进取3个月持有混合发起式(FOF)E,FOF-进取型,,,,
19759,中欧半导体产业股票发起A,股票型,2023-11-21,0.111148,,暂无评级
19760,中信建投质选成长混合发起式A,混合型-偏股,2023-12-01,0.153375,,暂无评级
19761,中信建投质选成长混合发起式C,混合型-偏股,2023-12-01,0.01201,,暂无评级
19762,泰信添益90天持有期债券A,债券型-长债,2023-11-09,2.37,,暂无评级
19763,泰信添益90天持有期债券C,债券型-长债,2023-11-09,4.29,,暂无评级
19764,中欧半导体产业股票发起C,股票型,2023-11-21,0.033326999999999996,,暂无评级
19765,国寿安保优选国企股票发起式A,股票型,2023-10-24,0.13183499999999998,,暂无评级
19766,国寿安保优选国企股票发起式C,股票型,2023-10-24,0.005647,,暂无评级
19767,景顺长城科创50指数增强A,指数型-股票,2024-05-28,1.86,,暂无评级
19768,景顺长城科创50指数增强C,指数型-股票,2024-05-28,0.5249550000000001,,暂无评级
19769,华商现金增利货币E,货币型-普通货币,,,,
19770,中欧瑾泰债券E,债券型-长债,,,,
19771,东吴增鑫宝货币C,货币型-普通货币,,,,
19772,浙商汇金短债C,债券型-中短债,,,,
19773,东方红智享三年持有混合A,混合型-偏股,2024-02-07,2.11,,暂无评级
19774,东方红智享三年持有混合C,混合型-偏股,2024-02-07,0.179965,,暂无评级
19775,长城稳健增利债券D,债券型-混合二级,2023-10-19,38.65,,暂无评级
19776,鹏华产业精选混合C,混合型-灵活,2023-11-10,0.0542,,暂无评级
19777,鹏扬消费量化选股混合A,混合型-偏股,2023-12-19,0.330664,,暂无评级
19778,鹏扬消费量化选股混合C,混合型-偏股,2023-12-19,0.228054,,暂无评级
19779,信澳颐宁养老目标一年持有期混合(FOF)Y,FOF-稳健型,2023-11-23,0.0,,暂无评级
19780,嘉实创新动力混合发起式A1,混合型-偏股,2023-12-04,0.138754,,暂无评级
19781,嘉实创新动力混合发起式A2,混合型-偏股,2023-12-04,0.00011899999999999999,,暂无评级
19782,嘉实创新动力混合发起式A3,混合型-偏股,2023-12-04,0.00011899999999999999,,暂无评级
19783,华安健康主题混合A,混合型-偏股,2024-01-24,0.024602000000000002,,暂无评级
19784,华安健康主题混合C,混合型-偏股,2024-01-24,0.069744,,暂无评级
19785,广发上证科创板成长ETF发起式联接A,指数型-股票,2023-11-16,0.146875,,暂无评级
19786,广发上证科创板成长ETF发起式联接C,指数型-股票,2023-11-16,0.357125,,暂无评级
19787,上银丰瑞一年持有期混合发起式A,混合型-偏债,2023-12-22,0.223075,,暂无评级
19788,上银丰瑞一年持有期混合发起式C,混合型-偏债,2023-12-22,0.038236,,暂无评级
19789,鹏华优质治理混合(LOF)C,混合型-偏股,2023-11-14,0.014735,,暂无评级
19790,宝盈中债0-5年政策性金融债指数A,指数型-固收,2024-01-18,7.54,,暂无评级
19791,宝盈中债0-5年政策性金融债指数C,指数型-固收,2024-01-18,0.007391,,暂无评级
19792,富安达长三角区域主题混合C,混合型-偏股,2023-10-20,0.004664,,暂无评级
19793,华泰保兴嘉睿3个月持有债券发起A,债券型-混合二级,2024-06-13,1.77,,暂无评级
19794,华泰保兴嘉睿3个月持有债券发起C,债券型-混合二级,2024-06-13,0.22866599999999998,,暂无评级
19795,大成颐享稳健养老目标一年持有混合发起式(FOF)Y,FOF-稳健型,2023-10-23,0.0047420000000000006,,暂无评级
19796,银河国企主题混合发起式C,混合型-偏股,2023-11-14,0.0,,暂无评级
19797,银河国企主题混合发起式A,混合型-偏股,2023-11-14,0.110575,,暂无评级
19798,富安达睿选增利债券A,债券型-混合二级,2024-03-12,0.026208,,暂无评级
19799,富安达睿选增利债券C,债券型-混合二级,2024-03-12,0.073982,,暂无评级
19800,华泰紫金价值甄选混合A,混合型-偏股,2023-12-13,0.066915,,暂无评级
19801,华泰紫金价值甄选混合C,混合型-偏股,2023-12-13,0.361159,,暂无评级
19802,富国短债债券型D,债券型-中短债,2023-10-23,27.27,,暂无评级
19803,博远增睿纯债债券C,债券型-长债,,,,
19804,嘉合磐泰短债D,债券型-中短债,,,,
19805,华泰紫金智和利率债,债券型-长债,,,,
